"primerid" "Pr(>Chisq)" "coef" "FDR"
"RpL18" 4.83953809211517e-39 0.471934059505773 3.48247174051174e-38
"RpL18A" 6.57112651121321e-59 0.536960355918369 8.21488890416744e-58
"RpL19" 1.75953666759891e-85 0.617339467068418 3.64798988312091e-84
"RpL21" 4.59797378269007e-53 0.53149120513079 4.91232505150663e-52
"RpL22" 2.7510041891464e-32 0.236095232679051 1.58041228314748e-31
"RpL23" 1.42942955542436e-75 0.578043467157591 2.55831238381077e-74
"RpL23A" 1.19035715145055e-42 0.481602684021805 9.5869533659133e-42
"RpL24" 8.36565596412376e-52 0.512047289451438 8.60819832377157e-51
"RpL24-like" 2.93688590667734e-25 0.152157500586315 1.30431369853284e-24
"RpL26" 7.3586943323358e-46 0.514300180691518 6.55706635400475e-45
"RpL27" 1.55887741756727e-45 0.483692966601253 1.37155013125457e-44
"RpL27A" 9.60955523357722e-95 0.638610000006349 2.38135013717286e-93
"RpL28" 4.56505429932096e-58 0.585844023793326 5.57389137188227e-57
"RpL29" 3.7845840687522e-56 0.565420283086547 4.37840830937409e-55
"RpL3" 1.43674206596164e-21 0.341495417487013 5.26428326530826e-21
"RpL30" 7.24586444562815e-44 0.468683585772001 6.08129865697208e-43
"RpL31" 2.62326644856844e-52 0.524560368085812 2.75344358060266e-51
"RpL32" 4.59968233436045e-51 0.538476270625832 4.61953707824978e-50
"RpL34a" 7.50068249334691e-33 0.264310662508028 4.40573047435299e-32
"RpL34b" 4.20174333674926e-39 0.479800707968431 3.0339484645355e-38
"RpL35" 2.89041801240908e-43 0.510434641337355 2.3596628920018e-42
"RpL35A" 6.31268817213236e-43 0.498211656894628 5.12355388854464e-42
"RpL36" 2.89326392002998e-36 0.439936394588733 1.93253417816357e-35
"RpL36A" 2.26180759019022e-73 0.660846565887165 3.83500007599864e-72
"RpL37A" 1.41522538269261e-40 0.49167851005405 1.06984907991275e-39
"RpL37a" 8.24970897319173e-57 0.547178659788419 9.73233272668366e-56
"RpL38" 1.31672935307304e-76 0.635410757481343 2.40806224046721e-75
"RpL39" 1.06375202169038e-83 0.68483205615214 2.13157582145421e-82
"RpL4" 2.68472945942029e-43 0.493714586165205 2.20032230451119e-42
"RpL40" 2.79769536908558e-42 0.489917474937145 2.21488623926851e-41
"RpL41" 1.06641527954015e-131 0.75554608098981 4.33606523370304e-130
"RpL5" 8.92422760546708e-34 0.388875492489873 5.42447971142179e-33
"RpL6" 2.08305572181284e-46 0.481726463824041 1.88013736270521e-45
"RpL7" 1.70986409946296e-52 0.527398234060374 1.79922383129419e-51
"RpL7A" 6.57690824375517e-41 0.467468055544796 5.04470544411111e-40
"RpL8" 2.14129513642919e-59 0.536413611358132 2.73406830224556e-58
"RpL9" 1.79433716320775e-38 0.476574545753248 1.27367526093458e-37
"RpLP0" 1.35844773914223e-31 0.414199066768127 7.56539778128678e-31
"RpLP0-like" 0.000383057572138591 0.0358383877092217 0.000533148923933672
"RpLP1" 3.33727299783071e-91 0.607741657766243 7.59592354071468e-90
"RpLP2" 2.39662054096188e-77 0.565645090058207 4.40221351997735e-76
"RpS10b" 9.14976580495271e-53 0.50946612342019 9.70106814965619e-52
"RpS11" 4.49712054617685e-61 0.586341078450344 6.0559295329224e-60
"RpS12" 5.57070618965108e-27 0.381443881222137 2.62136151935491e-26
"RpS13" 2.36122472235652e-64 0.593044461087956 3.40993418525141e-63
"RpS14a" 8.22009912993552e-36 0.426601683932701 5.3874452513568e-35
"RpS14b" 1.18278600998753e-43 0.281409426223607 9.84792805134749e-43
"RpS15" 7.03906367009439e-83 0.653234885168319 1.39713737679409e-81
"RpS15Aa" 1.17925256000617e-44 0.498912098765744 1.00789994312364e-43
"RpS15Ab" 8.09328320656598e-17 0.103936623057202 2.3489029846915e-16
"RpS16" 2.79364393142516e-56 0.55562302497615 3.24993910689127e-55
"RpS17" 3.75431448097192e-33 0.42999434677378 2.23975342540034e-32
"RpS18" 1.6429205423304e-86 0.618561689140819 3.47502587438369e-85
"RpS19a" 2.90471259369923e-24 0.357944512075486 1.22383665416624e-23
"RpS2" 8.7755697669039e-37 0.456774837917975 5.93733217831883e-36
"RpS20" 1.09886189058459e-52 0.56893070685613 1.16212969640613e-51
"RpS21" 1.72211561748264e-62 0.608106170550675 2.38027069505521e-61
"RpS23" 4.61237949621737e-82 0.63016765467466 9.02646978044782e-81
"RpS24" 1.00576011135695e-45 0.501183920917468 8.88633617376143e-45
"RpS25" 2.06334716483536e-46 0.503388509685161 1.866371042404e-45
"RpS26" 1.71798430241551e-69 0.610247835036162 2.79957908891679e-68
"RpS27" 2.4929618101733e-63 0.594953024755888 3.48017468700192e-62
"RpS27A" 2.1401420641249e-53 0.518942342063294 2.31599869885144e-52
"RpS28b" 7.33855890555537e-55 0.550382704216184 8.26179696141557e-54
"RpS29" 2.87901528397974e-117 0.764164231128397 9.4197781322712e-116
"RpS3" 7.26136568882796e-42 0.490903375970346 5.68422420650682e-41
"RpS30" 4.18987596589136e-46 0.503000836814838 3.76549367921739e-45
"RpS3A" 2.00299649464971e-47 0.460868448700323 1.85587374327278e-46
"RpS4" 1.72250749488836e-67 0.548700271917184 2.66194147180533e-66
"RpS5a" 6.14610391202276e-37 0.447595337156285 4.18534685911403e-36
"RpS6" 6.28580447168253e-34 0.425389082784631 3.84867677301264e-33
"RpS7" 7.75968581281089e-80 0.637068690224147 1.49071395339688e-78
"RpS8" 1.33464470788551e-72 0.591782270353637 2.25382743412278e-71
"RpS9" 1.65618076048855e-37 0.426343955890261 1.14080345804705e-36
"Rpb10" 7.77807360665581e-06 0.0489202347256864 1.23295125907171e-05
"Rpb12" 0.00371043119452733 0.0312358474962299 0.00475062239152567
"Rpb8" 1.67447290691892e-07 0.0454230212546018 2.93172764806707e-07
"Rpe" 1.20262469067439e-11 0.0476625141652087 2.66486360028802e-11
"Rpi" 1.56705909687347e-19 0.120472736480017 5.20035142448976e-19
"Rpn1" 5.2709747510242e-15 0.0628636622079613 1.40783432763325e-14
"Rpn10" 1.18013990222933e-15 0.0862858768568599 3.26448210735564e-15
"Rpn11" 1.70357025984778e-10 0.0479390346712115 3.53020893035255e-10
"Rpn12" 1.6880337654285e-15 0.0714326438776146 4.6175606855745e-15
"Rpn13" 3.76771880485064e-09 0.0682402532276792 7.31874135190839e-09
"Rpn2" 5.66863848139046e-11 0.0765165031994301 1.21185594487306e-10
"Rpn3" 1.07769647511299e-12 0.0705206293284242 2.52709565384839e-12
"Rpn5" 5.80009119183453e-09 0.0438544590987196 1.11323473471141e-08
"Rpn6" 1.07609061683086e-13 0.0737855316973029 2.67775846897663e-13
"Rpn7" 7.37726684011268e-18 0.0924590774652475 2.24371775790791e-17
"Rpn8" 4.80859976324961e-15 0.0918684551410559 1.28679973217185e-14
"Rpn9" 7.92319694786488e-15 0.0839223941715491 2.09484525364003e-14
"Rpp25" 2.78515820436937e-05 -0.0492049505894059 4.24308568930482e-05
"Rpt1" 2.66061299455096e-11 0.0577743264897002 5.77934484933698e-11
"Rpt2" 7.42011829275661e-11 0.0366642937868182 1.57423786271858e-10
"Rpt3" 1.23461899011197e-16 0.0843575955120991 3.55611026863061e-16
"Rpt4" 5.16840760628407e-24 0.102217255789833 2.14522210655279e-23
"Rpt5" 3.72036769124476e-08 0.0597569317287691 6.80685884269683e-08
"Rpt6" 1.80950779887288e-07 0.0602020828096784 3.15890732041668e-07
"Rs1" 0.000816254393567885 -0.042512547100113 0.00110809510543349
"Rtnl1" 4.95981203262533e-19 0.139915979410346 1.60275407350578e-18
"RyR" 3.20082756860765e-20 -0.103378713815141 1.10420641328903e-19
"S" 3.66847650357785e-113 -0.71465754599324 1.17279233564764e-111
"SC35" 4.65973390134867e-10 -0.191345646616584 9.43207616184062e-10
"SERCA" 5.22320632662128e-06 0.0641824381575508 8.36511973074184e-06
"SF1" 2.3521972742718e-07 -0.0617323187807613 4.07066205977285e-07
"SF2" 3.44915228976087e-28 -0.309133856016941 1.71760401777866e-27
"SIFaR" 1.39164575559534e-07 -0.0314306704107032 2.44780026225673e-07
"SKIP" 3.60916172468152e-102 -0.613401034509642 1.00100458960041e-100
"SLC5A11" 1.12769896337148e-06 -0.0681630284824195 1.87338487052747e-06
"SLIRP2" 2.9154100436765e-07 0.0454832248403978 5.02872210169571e-07
"SLO2" 5.12476859779701e-06 -0.0824966095649285 8.21060860274441e-06
"SNF4Agamma" 2.12391419457209e-162 -1.14697291042496 1.27070752098113e-160
"SNRPG" 1.10722414041961e-09 0.0528159987650132 2.19869829306654e-09
"SP" 6.94146519130486e-65 0.619967796048031 1.01646350423723e-63
"SPoCk" 6.08349541850866e-13 0.0903139880498512 1.45337585925352e-12
"SREBP" 4.16103804334618e-16 0.109082529906279 1.17349678959823e-15
"SRPK" 5.30699294748585e-16 -0.11580100286713 1.49165680966918e-15
"Saf-B" 3.61472838352531e-09 -0.0574101333173564 7.02807914122749e-09
"Sam-S" 8.42417108247878e-58 0.324647307194217 1.02262111575134e-56
"SamDC" 2.95104257011556e-27 0.141125342211873 1.41406936883798e-26
"Samuel" 3.77434898440916e-42 -0.369797608778188 2.97123562907999e-41
"Sap-r" 3.41878011327986e-31 0.264831605596054 1.8864098964975e-30
"Sap47" 4.20868849796555e-135 -1.07906330535446 1.74862139688221e-133
"Sar1" 7.0224985951003e-21 0.285614864315593 2.50726548305883e-20
"Sarm" 3.8726782361733e-11 0.0121392198827381 8.33441749902043e-11
"Sc2" 9.60733541142072e-18 0.207762304916574 2.8968394981976e-17
"Sccpdh1" 5.09705580996408e-17 0.173989154469334 1.48548849910435e-16
"Sccpdh2" 1.16341661516777e-14 0.089927186060221 3.04524299020163e-14
"ScpX" 1.04581892448484e-08 0.0626943694738431 1.97559298860735e-08
"Scsalpha1" 1.06171389387791e-19 -0.354304423306999 3.55432277183108e-19
"ScsbetaA" 9.68146940198516e-07 0.0556727054476301 1.61344981518161e-06
"ScsbetaG" 4.12712874906423e-05 0.0312260666264163 6.20179949805561e-05
"Sdc" 4.32291549253278e-27 0.0831396960901109 2.04569153477145e-26
"SdhA" 4.11729122695234e-06 0.0358196305109006 6.63200602249092e-06
"SdhB" 1.99404862992807e-15 0.0932576750221404 5.43689821753825e-15
"SdhC" 1.03768521288056e-18 0.143127508232737 3.30481039661125e-18
"SdhD" 5.57273587725228e-21 0.136741789820673 2.00159672846763e-20
"Sec13" 5.89503973257183e-29 0.234282709540462 2.99253653333464e-28
"Sec16" 5.1159210221457e-51 -0.349472036492949 5.11347905507069e-50
"Sec22" 4.83828032345936e-08 0.0313574517145881 8.79840121348145e-08
"Sec23" 1.14598914624616e-06 0.0264993675773192 1.90075348296194e-06
"Sec24CD" 5.30886641532233e-07 -0.118149161356118 8.98324547368482e-07
"Sec61alpha" 7.37245036805555e-32 0.263392936106641 4.14997609427643e-31
"Sec61beta" 1.81776594487484e-18 0.229473424395532 5.69820642001186e-18
"Sec61gamma" 2.12666829014866e-13 0.137295989709853 5.20847181236409e-13
"Sec63" 3.08178857188226e-28 -0.388181517309801 1.53649173083844e-27
"SecCl" 4.49009942982244e-35 0.111563464321787 2.84056441270338e-34
"SelG" 2.7277201818727e-13 0.044864962472806 6.62243021546832e-13
"SelR" 1.59921721945542e-12 -0.0790137684595341 3.71877940870588e-12
"SelT" 9.36379486081653e-23 0.132208601591638 3.68567414258455e-22
"Sem1" 1.42829101077825e-19 0.0836025620591171 4.75113800884775e-19
"Sema1a" 5.59463596345298e-152 -1.11835067808414 2.89263400184458e-150
"Sema1b" 0.00707603723595057 -0.00976377730578264 0.00884082456568049
"Sema5c" 2.17689753914268e-56 -0.350766761396959 2.54474370417662e-55
"Semp1" 9.37367129455145e-50 0.353186511213136 9.15080078824743e-49
"Sems" 6.53946282695182e-34 0.408634703764847 3.99231345762015e-33
"Sep2" 4.75473807860715e-05 0.010690560460049 7.10919067233371e-05
"Sep4" 5.86653958221668e-27 -0.149959209535393 2.7574711302271e-26
"SerRS" 2.4044812825815e-19 0.120343006927695 7.87947387437506e-19
"Set1" 2.1202211059606e-21 -0.186859810752242 7.71458383298261e-21
"Sf3b3" 9.24901641618953e-64 -0.199924487026222 1.3130468051187e-62
"Sfp23F" 8.80621892374433e-52 0.348803021283399 9.03932471878462e-51
"Sfp24Ba" 4.8311067995068e-66 0.46419011892967 7.2002403118628e-65
"Sfp24Bb" 5.60396020225684e-156 0.634525655953193 3.17153855770968e-154
"Sfp24Bc" 2.41715034812647e-29 0.295882984126867 1.24361494569455e-28
"Sfp24Bd" 4.64095490873651e-21 0.229927054434412 1.67122262749686e-20
"Sfp24C1" 1.70386112786037e-17 0.322551892017325 5.07162075584878e-17
"Sfp24F" 4.02343456881283e-24 0.389225960762766 1.68501439741881e-23
"Sfp26Ac" 1.04055121386657e-39 0.387169163885902 7.63192378927008e-39
"Sfp26Ad" 1.45161020003464e-108 0.732645332781287 4.37362843003244e-107
"Sfp33A1" 1.71354249906408e-51 0.564512183317247 1.74606228371785e-50
"Sfp33A2" 1.05029661857226e-23 0.302647665431281 4.3039552236601e-23
"Sfp33A3" 3.32152492287247e-78 0.569322354873139 6.21006534687049e-77
"Sfp33A4" 1.10373591164182e-43 0.432294810395156 9.20805975688436e-43
"Sfp35C" 2.10180486837237e-42 0.503709596553579 1.67345224120598e-41
"Sfp36F" 5.7788419487774e-52 0.363194722250114 6.00540696810912e-51
"Sfp38D" 8.5933691453506e-22 0.192743543054023 3.20757842965493e-21
"Sfp51E" 1.12826908598868e-06 0.178188022641291 1.87358879148319e-06
"Sfp53D" 1.80302924608994e-43 0.510224763822667 1.48351404373766e-42
"Sfp60F" 1.34599536151207e-183 0.642652567233077 1.04389418037269e-181
"Sfp65A" 1.62567941808816e-55 0.517720778343488 1.86020366200907e-54
"Sfp70A4" 6.09721646483644e-26 0.27133660096759 2.79377927294694e-25
"Sfp77F" 2.77514461656666e-31 -0.287077914892686 1.53734201774883e-30
"Sfp78E" 0.000164419872596227 0.0472650666898614 0.000235657230127652
"Sfp79B" 4.70801157158205e-44 0.522936016240276 3.95926756260755e-43
"Sfp84E" 1.7198784905889e-13 0.14295387691011 4.22950740962202e-13
"Sfp87B" 8.15669231385223e-165 0.637950609686879 5.17579203188078e-163
"Sfp93F" 7.82004702710503e-44 0.472348178293007 6.53699739511295e-43
"Sfp96F" 9.37695795848186e-264 0.863950560933596 1.51041153577392e-261
"Sfxn2" 8.95201310957806e-08 0.0247993234285846 1.58860300436072e-07
"Sgt" 9.81897434092022e-20 0.127630015188247 3.29238306963762e-19
"Sgt1" 0.00285221857944329 0.0249893203531068 0.00368789484739379
"Sh3beta" 0.00178930286168478 -0.06573514413812 0.00236167676795962
"Shmt" 1.06056966595743e-14 -0.149589135810376 2.78299859713642e-14
"Shrm" 6.08608437256544e-53 -0.32883582952383 6.48562884282547e-52
"Sik3" 5.13086593807856e-08 0.0211004827559736 9.29816813010515e-08
"Sin3A" 4.05444096675678e-109 -0.839535190540986 1.23043469338967e-107
"Sirt1" 4.59872516203895e-08 -0.069458799424884 8.38461514088773e-08
"Sirup" 0.000202786838347008 0.0341647324077382 0.000288573319401042
"Sk1" 0.00243956017868681 0.020801702321034 0.00318183681978834
"SkpA" 1.15694509946079e-18 0.117276486709755 3.66511806092419e-18
"Slh" 1.84425500011765e-10 0.0488269380312386 3.81419256320628e-10
"Slik" 8.88982435611418e-11 -0.113466903863499 1.87276581506067e-10
"Slip1" 4.22139984357984e-36 -0.185979137665645 2.80622580077974e-35
"SmB" 0.000313617421411607 0.0326436442030333 0.000440896193646126
"SmD1" 0.00621682477317676 0.0202950256325613 0.00779989878671787
"SmD2" 2.29843352204472e-14 0.0673658344682833 5.92724112704637e-14
"SmD3" 1.77752374661781e-05 -0.0818344955827931 2.74594963144057e-05
"SmE" 2.11367713506496e-23 0.0964461475252473 8.52801526170718e-23
"Smr" 4.87703321578319e-32 -0.287964517290671 2.77513792224185e-31
"Snap25" 4.96667857839918e-24 -0.204115498285766 2.06763915371131e-23
"Snoo" 9.59372616598024e-05 -0.0320937044021166 0.000139946099558082
"Snp" 6.88557685410115e-12 0.0490423984809352 1.54455253695638e-11
"Snx1" 9.26802908776498e-12 0.0602463626840785 2.06460137338084e-11
"Snx3" 4.37637685527146e-11 0.0541396957052055 9.39911090762916e-11
"Snx6" 0.00121078848829979 0.0260005975470145 0.00162265030047984
"Socs16D" 3.0992954926464e-07 -0.0592424608559433 5.33710917894865e-07
"Socs36E" 1.71109807454148e-20 -0.0947308194376202 6.00174098507515e-20
"Sod1" 2.62238252222989e-10 0.191213957439094 5.37832419348618e-10
"Sod2" 3.1221410053066e-18 0.0682843377918603 9.67124743359767e-18
"Sod3" 1.71006724615497e-06 0.070344305328588 2.80523369639523e-06
"Son" 4.2821689120785e-06 -0.0459232063125011 6.88699055444883e-06
"Sox14" 4.1105630369285e-10 0.0415705589179116 8.34466214185971e-10
"Spase12" 1.80148511792219e-50 0.322681883844884 1.78359803164495e-49
"Spase22-23" 1.1976154683439e-28 0.405610142559452 6.02114475561133e-28
"Spase25" 1.77424563287812e-33 0.429282184776063 1.06607470738789e-32
"SpdS" 8.44309980126855e-05 -0.0353794249222614 0.000123765145144252
"Sply" 1.70595809707626e-10 0.0626211489661276 3.53340875892946e-10
"Spn" 1.97298047502744e-17 -0.0554580513818158 5.86017179391128e-17
"Spn27A" 1.1908238323135e-19 0.0434009627437711 3.97067691857398e-19
"Spn28B" 6.58517388069456e-13 0.119600735486806 1.56875473335317e-12
"Spn28Da" 4.5361456020103e-29 0.210807935508242 2.31675338795355e-28
"Spn28Db" 7.80587899993445e-12 0.0669015528782374 1.74538287515886e-11
"Spn28F" 1.3710395412095e-168 0.743602664567324 8.97173999778965e-167
"Spn38F" 2.11948083980656e-136 0.662030425142045 9.05753648684679e-135
"Spn42Dd" 3.16165752941752e-46 0.337552161109448 2.84753155552701e-45
"Spn42De" 0.00244790638791093 0.0401945834052661 0.00319172850329108
"Spn53F" 4.41696892245103e-33 0.174360414199351 2.62386749606027e-32
"Spn75F" 2.58042052726603e-50 0.496130148424543 2.53680778596013e-49
"Spn77Bb" 6.41817742505508e-121 0.6966845434777 2.20322352919104e-119
"Spn77Bc" 5.3525302672636e-140 0.780574657334954 2.41036524293548e-138
"Spn88Ea" 1.3574323971011e-37 0.21251940776407 9.36561265083921e-37
"Spp" 7.57115310993411e-30 0.367095350591948 3.97343223363459e-29
"SppL" 0.00275900692384349 -0.0499499496723119 0.00357488468101858
"Spred" 3.67383280902038e-13 -0.0659983578124799 8.87825262791538e-13
"Spt5" 1.05611557619256e-05 -0.0609460958900966 1.66153720251481e-05
"Sptr" 8.2088534495657e-07 0.0462966471225748 1.37349893115386e-06
"Src42A" 6.7483932075576e-12 0.0193277259568387 1.51540325754698e-11
"Src64B" 9.61646701336192e-23 -0.131139159062196 3.78157407060655e-22
"Srp14" 3.37554653515793e-17 0.114019991684917 9.91359669652274e-17
"Srp19" 6.8369029115151e-22 0.105917202490859 2.56337953387872e-21
"Srp54k" 2.14740175987202e-22 0.134217000046377 8.28877287589311e-22
"Srp68" 0.000127839609441741 0.0438839154354463 0.000185000789337253
"Srp72" 3.27301804545441e-08 0.0483820029607749 5.99886195814577e-08
"Srp9" 1.22809394490679e-05 0.0413708998197287 1.92415168023555e-05
"SrpRbeta" 1.87351810442222e-10 0.0996624315914757 3.87280050410674e-10
"Srrm234" 4.75775977489852e-36 -0.324729571390212 3.15776512476624e-35
"SsRbeta" 9.57304734985939e-15 0.104912725009541 2.51675595111181e-14
"Ssb-c31a" 0.000803886736804079 0.0247631673447635 0.00109201351078024
"Stat92E" 0.00405686956157457 0.0244316598185493 0.00517992979386412
"Stim" 8.66287203277058e-09 0.0879767910542688 1.64535637520377e-08
"Stlk" 1.39456026308295e-21 -0.204978866100393 5.12317401911525e-21
"Stoml2" 0.00742205165054631 0.031069308045562 0.00925105723585951
"Stt3B" 6.58760965861013e-30 0.307971157335066 3.47030305034707e-29
"Su(Tpl)" 3.59059197625035e-22 -0.27643056638929 1.36579465908596e-21
"Su(var)2-10" 0.00214950323891325 -0.0330543019603291 0.00281932964753169
"Su(var)2-HP2" 3.82585327170373e-21 -0.0837420866409481 1.38245673010312e-20
"Su(z)12" 1.10730701772666e-05 -0.0431976765476105 1.74011324211604e-05
"Su(z)2" 1.44226037463008e-06 -0.0317246251722409 2.37990009808936e-06
"Sulf1" 3.90250354527606e-10 0.0285831328647148 7.92997809200201e-10
"Surf4" 1.18187616168401e-25 0.227085571070334 5.33947935828765e-25
"Svil" 1.0401057449571e-101 -0.790215023887723 2.82854731161059e-100
"Sxl" 1.14644752172784e-10 -0.140412904090871 2.40066111049809e-10
"Syb" 1.03561978722878e-13 0.121760821829901 2.58318979685177e-13
"Syn2" 9.12090369929624e-12 -0.0537201244619048 2.03290817949189e-11
"Syp" 1.38338380835549e-322 -1.31408084188684 3.86260521918687e-320
"Syt7" 2.05345120436984e-17 -0.166109522497196 6.0862375399157e-17
"Syx18" 0.000368512816628331 0.0193271128111492 0.00051461543048998
"Syx1A" 2.34394082000402e-10 -0.0723647418033914 4.81992477327297e-10
"Syx5" 0.00427496520850444 0.0403186212414657 0.00544346436400626
"Syx6" 0.00737087664504371 0.0200185613176303 0.00919548149819572
